"FSC-A","SSC-A","APC-A","FITC-A","Time"
44022.8,52417.6,-0.85,650.07,77.0042
44768.5,42805.1,29.75,573.81,77.0042
80027,82003.7,73.95,846.3,77.0052
62830.3,84858.8,22.1,929.07,77.0082
92434.7,62240.2,56.95,796.08,77.0082
56871.3,52422.2,27.2,810.03,77.0123
77383.7,64918.7,38.25,865.83,77.0133
40793.2,42543.8,33.15,653.79,77.0164
45965.4,53781.9,32.3,715.17,77.0164
63342.2,67826.8,35.7,803.52,77.0174
48766.7,48998.9,14.45,615.66,77.0224
42261.8,35935.2,48.45,624.96,77.0235
71874.2,57555.8,17.85,777.48,77.0255
52539,78372,-33.15,878.85,77.0265
45925.1,48334,-14.45,585.9,77.0265
51447.2,58018.1,18.7,806.31,77.0285
43288.1,49666.6,26.35,517.08,77.0295
76403.3,67840.7,26.35,773.76,77.0316
68151.7,52696.6,39.95,785.85,77.0336
44842.8,40673.6,27.2,508.71,77.0346
34272.6,60142.2,15.3,690.99,77.0366
50846,38617.3,7.65,549.63,77.0377
65753.3,76743.6,42.5,857.46,77.0377
72978.6,62742.4,41.65,832.35,77.0417
47475.1,48370.2,7.65,632.4,77.0437
69215.9,70710.7,21.25,790.5,77.0468
59756.4,36116.6,41.65,426.87,77.0478
69236.4,71904.8,69.7,929.07,77.0549
44795.4,58140.8,28.9,688.2,77.059
43702.8,35071.2,5.95,435.24,77.061
41715.2,51277.4,35.7,624.03,77.0661
64276.8,40358.3,11.05,470.58,77.0711
55717.9,48762.7,28.05,521.73,77.0721
55048.8,44883.7,-14.45,669.6,77.0762
63858.1,48495.8,-3.4,1116,77.0813
59700.3,63377.6,31.45,725.4,77.0843
61435.1,56420.3,26.35,768.18,77.0894
39772.6,44058.8,6.8,377.58,77.0924
54492.6,78549.7,50.15,842.58,77.1016
61481.8,54246,40.8,555.21,77.1036
68909.3,56694.7,-22.95,595.2,77.1076
50028.3,41969,4.25,673.32,77.1097
34568.8,39308.3,45.9,503.13,77.1097
66539.3,61610.6,69.7,823.05,77.1137
71819.7,68612.6,35.7,1099.26,77.1188
46771.2,62795.5,4.25,839.79,77.1239
43374.2,62737.8,40.8,1012.77,77.1249
90088.4,62416,21.25,930.93,77.1269
48939.7,62935,-17,864.9,77.1289
62664.4,60789.4,22.95,934.65,77.1289
29586.3,60199.8,44.2,922.56,77.13
58005.8,33767.4,8.5,521.73,77.131
53532.8,59983.1,64.6,1222.02,77.134
56046.6,56264.1,1.7,668.67,77.1391
48205.8,48800.8,3.4,631.47,77.1401
33906,53869.3,-7.65,541.26,77.1432
87477.5,75630.4,35.7,1009.05,77.1442
83382.9,76069.4,-11.9,926.28,77.1472
54868.7,50605.9,40.8,736.56,77.1482
47762.6,58125.9,-1.7,702.15,77.1502
57161.2,71953.2,17.85,744.93,77.1523
36657.6,39129.8,21.25,740.28,77.1543
63828.8,85040.1,18.7,1053.69,77.1563
34845.3,55946.9,28.9,929.07,77.1624
94134,59520.9,56.95,737.49,77.1644
30279.9,47110.1,38.25,479.88,77.1685
24707.2,45325.4,47.6,493.83,77.1685
43668,42214.6,36.55,682.62,77.1695
36166.2,32540.7,42.5,396.18,77.1695
76149.7,40892.1,9.35,586.83,77.1776
61575.8,48777.6,28.9,578.46,77.1797
55643.7,40697.7,45.9,538.47,77.1807
65278.5,46014.5,55.25,601.71,77.1817
46147.1,79931.6,27.2,1097.4,77.1908
61095.4,47240.3,22.1,698.43,77.1939
50214.8,57701.9,-1.7,675.18,77.1979
70500.4,49598.8,-1.7,880.71,77.202
44486.5,58911.8,-20.4,765.39,77.2071
66809.5,55575.9,14.45,654.72,77.2091
49028.2,54123.2,24.65,624.03,77.2131
87731.9,84375.2,25.5,1120.65,77.2162
58714.4,46245.2,-15.3,569.16,77.2182
47055.6,41706.8,-11.9,575.67,77.2223
52465.5,61057.3,34,796.08,77.2294
58172.4,59495.8,17,812.82,77.2314
60239.1,67712.4,29.75,974.64,77.2334
87568.3,87261,141.95,1496.37,77.2344
64388.2,88398.4,34.85,1061.13,77.2405
38933.6,43815.1,40.8,537.54,77.2426
49545.6,35287.9,14.45,421.29,77.2436
48111.8,53887.9,13.6,575.67,77.2446
55573.3,65811.5,63.75,1119.72,77.2476
52806.8,82214.8,44.2,1203.42,77.2497
54233.5,83554,51,1021.14,77.2497
43234.3,53711.2,-22.1,538.47,77.2517
52466.3,38704.7,8.5,429.66,77.2547
56489.7,65484.1,42.5,757.02,77.2568
55426.4,79222,44.2,1000.68,77.2588
68433,41295.7,-45.05,428.73,77.2598
57455.1,61314,8.5,787.71,77.2608
43667.2,50369.7,35.7,640.77,77.2628
63329.6,71304,27.2,1000.68,77.2669
60113.5,75553.2,-8.5,876.99,77.2831
64581.7,57372.6,4.25,707.73,77.2902
39784.4,39643.1,31.45,418.5,77.2933
52639.3,55493.1,12.75,1024.86,77.2983
51780.6,39963,14.45,441.75,77.3014
31898.6,43977.8,23.8,634.26,77.3065
102672,84544.4,45.05,1251.78,77.3105
58652,37268.8,11.05,608.22,77.3176
51696,50449.7,-4.25,582.18,77.3186
36018.5,42485.2,-4.25,538.47,77.3207
40798.8,45175.7,1.7,563.58,77.3217
52312.2,42094.6,16.15,615.66,77.3237
33491.3,46140.1,36.55,579.39,77.3257
41630.6,41770.9,8.5,593.34,77.3328
47042.1,42382,22.95,473.37,77.3328
58584.8,58937.8,-5.95,584.97,77.3338
46749.8,44465.2,44.2,671.46,77.3369
39264.6,36388.1,73.95,425.94,77.3389
35369.9,50579,23.8,816.54,77.345
32504.6,41337.6,25.5,880.71,77.345
45787.6,45848.1,18.7,725.4,77.3501
61680,73650.4,-13.6,755.16,77.3521
55654.7,51917.2,22.95,630.54,77.3551
32139.6,36704.3,8.5,440.82,77.3572
84879.2,75765.2,45.05,1010.91,77.3572
40627.3,57425.6,49.3,771.9,77.3592
34368.9,46013.6,22.1,530.1,77.3592
68950.4,63041.9,35.7,795.15,77.3612
55179.9,51113.7,39.95,621.24,77.3622
104066,66996.3,47.6,926.28,77.3663
43370.2,51039.3,27.2,1095.54,77.3673
62728.4,54641.2,-16.15,618.45,77.3683
58814.7,60715.1,-8.5,714.24,77.3693
34713.4,54648.7,5.95,658.44,77.3734
34471.7,53245.3,5.1,503.13,77.3744
34554.6,60756.9,36.55,785.85,77.3754
63394.3,52331.1,34.85,587.76,77.3785
56996.9,59204.7,74.8,782.13,77.3795
67213.2,75921.5,26.35,914.19,77.3917
60168,79111.4,44.2,1030.44,77.3937
36602.3,48094,32.3,753.3,77.3967
35152.6,42045.3,6.8,381.3,77.4008
27119.9,51308.1,17,567.3,77.4008
64739.7,64492.7,27.2,849.09,77.4008
44635.8,41282.7,33.15,585.9,77.4079
62687.3,54885.8,22.1,670.53,77.415
41618.8,39080.5,33.15,678.9,77.415
61317.4,44372.2,42.5,717.96,77.418
53901.7,67061.4,20.4,903.96,77.4231
39356.2,47109.1,5.1,732.84,77.4272
78941.5,85680,38.25,1109.49,77.4312
39150,50869.1,-6.8,677.04,77.4312
54160.8,43838.3,42.5,643.56,77.4343
68005.6,67799.8,55.25,916.05,77.4444
53129.9,68155,-12.75,779.34,77.4596
45933.8,54471,15.3,823.05,77.4596
71546.4,61815.2,25.5,814.68,77.4627
37360.7,50559.4,11.05,709.59,77.4627
55003,47362.1,14.45,664.95,77.4657
62688.9,54767.7,0.85,711.45,77.4677
46452,46125.2,40.8,621.24,77.4708
36596.8,45895.5,21.25,645.42,77.4718
59784,61094.5,20.4,583.11,77.4728
45906.9,46279.6,34.85,451.98,77.4728
60768.4,65125.1,27.2,746.79,77.4748
70068.3,47106.4,0.85,570.09,77.4779
45070.3,39839.3,39.95,394.32,77.4799
92007.4,62993.6,15.3,934.65,77.485
46292.4,50786.4,7.65,544.98,77.486
75597.5,60637.9,0.85,588.69,77.486
47836.9,45669.5,11.05,511.5,77.4941
33294.6,45818.3,30.6,475.23,77.4951
41405.5,49366.3,17.85,730.05,77.5032
61263.7,69576.1,22.1,898.38,77.5083
73890.3,73214.2,14.45,903.03,77.5134
78337.2,61504.6,17,850.02,77.5134
40723.7,50941.7,43.35,571.02,77.5154
54618.2,59062.4,65.45,817.47,77.5195
77618.3,51637.3,32.3,835.14,77.5205
61281.1,79877.7,37.4,1029.51,77.5215
55218.6,55743.3,49.3,757.95,77.5225
29218.2,41756.1,17,422.22,77.5245
52322.5,48935.7,27.2,538.47,77.5306
39664.3,37272.5,59.5,438.03,77.5347
73146.1,61562.3,42.5,1003.47,77.5377
87046.9,66155.5,32.3,863.97,77.5418
61630.3,68539.1,22.95,810.96,77.5438
55032.2,44571.2,-6.8,572.88,77.5438
54479.2,48734.8,-3.4,717.96,77.5499
68273.4,74038.2,-1.7,1039.74,77.5519
59258.7,43171.5,56.95,561.72,77.555
64099,73969.4,3.4,1049.97,77.556
44917,33135.9,48.45,421.29,77.558
35280.6,38580.1,-8.5,436.17,77.559
53076.9,39137.2,50.15,405.48,77.5611
66510.9,64813.6,55.25,1039.74,77.5631
67780.4,83688.8,34.85,1047.18,77.5671
77500.6,65393.9,15.3,994.17,77.5702
82410.4,53829.3,62.05,951.39,77.5702
59592.9,55565.6,-13.6,599.85,77.5722
69949,59587,17.85,791.43,77.5732
39846.8,53903.7,16.15,697.5,77.5793
46839.9,51060.7,13.6,827.7,77.5793
71680.6,71077.1,17.85,798.87,77.5874
50810.4,62678.3,45.05,994.17,77.5905
91279.8,67905.8,2.55,940.23,77.6026
28993.8,49384.9,20.4,800.73,77.6057
45890.3,42837.7,32.3,602.64,77.6077
62165.1,42101.1,73.1,553.35,77.6087
100919,85843.6,2.55,1073.22,77.6108
80486.8,68012.8,3.4,757.02,77.6128
45308.1,54923,-2.55,607.29,77.6179
69978.2,59635.3,46.75,757.95,77.6199
85460.6,69086,63.75,813.75,77.628
42885.2,35158.6,12.75,513.36,77.63
63202.4,66073.7,14.45,851.88,77.6341
46131.3,49720.6,5.1,586.83,77.6412
38812.7,55909.7,-20.4,589.62,77.6452
92817.9,71650.9,-34.85,1197.84,77.6463
26864,41244.6,53.55,545.91,77.6524
46373,49593.2,17.85,596.13,77.6534
85658.1,61484.2,44.2,1105.77,77.6594
79358.7,57491.7,5.1,651.93,77.6594
53681.3,44050.4,-2.55,990.45,77.6615
54491.8,54984.4,0.85,768.18,77.6635
66477.7,56589.6,22.1,577.53,77.6645
46416.5,56810.9,5.95,987.66,77.6655
62122.4,60953.1,35.7,1101.12,77.6676
56975.6,66708.9,17,797.94,77.6676
78711.6,61778,36.55,738.42,77.6767
49085.1,49325.3,57.8,725.4,77.6868
62085.3,69466.4,22.1,740.28,77.6889
61342.7,40747.9,75.65,709.59,77.6899
80414.9,66951.6,60.35,808.17,77.695
72303.2,57609.8,-8.5,810.03,77.7
59398.5,38860.1,3.4,697.5,77.7112
54098.4,54702.6,26.35,605.43,77.7122
46293.2,38323.4,10.2,488.25,77.7142
26070.8,47490.4,23.8,558.93,77.7173
69095,42201.5,-17.85,699.36,77.7203
78600.3,78408.3,65.45,935.58,77.7213
48489.4,44634.4,16.15,449.19,77.7244
57211,55239.2,-11.05,684.48,77.7244
48808.6,50023.8,63.75,703.08,77.7254
42396.9,55788.8,35.7,620.31,77.7254
79062.4,53809.8,62.05,690.99,77.7254
63102,75644.3,1.7,814.68,77.7294
63494.7,64556.9,-1.7,922.56,77.7305
57064.1,45710.4,39.1,626.82,77.7315
78723.5,84072,11.9,876.06,77.7345
85722.1,75981.9,28.9,991.38,77.7355
48175.8,46313.1,30.6,574.74,77.7375
67618.5,68144.8,-5.1,1106.7,77.7426
64454.5,39069.3,30.6,504.06,77.7497
45524.5,40627.1,36.55,467.79,77.7548
47652,42330.8,-9.35,550.56,77.7589
58050,71624.9,17.85,790.5,77.7629
65722.5,75224,11.9,841.65,77.7639
37368.6,53671.2,8.5,717.96,77.7639
82279.3,70242,41.65,1056.48,77.7842
64559.6,42375.4,-5.95,438.03,77.7852
49622.3,36002.2,8.5,494.76,77.7913
84312.8,56317.1,49.3,862.11,77.7944
45451.1,47614.1,29.75,680.76,77.7954
42694.8,47182.6,29.75,602.64,77.7974
51369.8,45220.3,28.05,626.82,77.8004
29220.5,58342.6,19.55,739.35,77.8055
55175.2,48529.3,14.45,639.84,77.8136
66502.2,54333.4,-6.8,664.02,77.8167
46749.8,44575.8,7.65,625.89,77.8167
64553.3,53195.1,44.2,709.59,77.8228
62378.4,57338.2,44.2,795.15,77.8238
83741.6,60924.3,38.25,770.04,77.8258
71704.4,78264.1,1.7,982.08,77.8268
77328.4,87507.4,26.35,1061.13,77.8278
47355,41352.4,11.05,609.15,77.8288
45462.9,65410.6,16.15,901.17,77.8288
45366.5,47231,17.85,447.33,77.8339
48808.6,42158.8,56.95,580.32,77.8349
48509.2,52700.3,8.5,560.79,77.8359
59122.8,45294.7,-51,737.49,77.837
61912.3,59665.1,21.25,612.87,77.837
82197.9,65330.6,28.9,817.47,77.838
25985.5,50075.9,7.65,588.69,77.84
33169.7,46484.2,45.9,693.78,77.84
65506,55353.6,16.15,821.19,77.841
33942.4,29453.1,18.7,426.87,77.843
58694.6,60071.5,19.55,973.71,77.8451
52199.2,51065.4,31.45,602.64,77.8471
83983.3,65105.6,57.8,940.23,77.8471
30153.5,44766.5,8.5,528.24,77.8501
76716.1,52760.8,53.55,620.31,77.8542
51389.5,49966.1,19.55,711.45,77.8552
58027.9,79353.2,62.05,1129.02,77.8552
57279,48425.1,-14.45,649.14,77.8562
78313.5,74543.2,22.95,933.72,77.8643
40026.9,57009.9,28.05,518.94,77.8826
43535.3,43984.4,48.45,637.98,77.8887
57230.8,77049.6,89.25,994.17,77.8928
70652.1,55600.1,17.85,612.87,77.8938
74888.1,60702,8.5,837.93,77.8948
63068.1,33984.1,30.6,590.55,77.8958
46520.7,53193.2,0.85,600.78,77.908
40740.3,57467.5,31.45,748.65,77.911
71156.9,43549.1,44.2,677.04,77.912
48227.1,61640.4,22.95,856.53,77.9201
67251.1,55973,32.3,597.99,77.9333
42569.2,55010.4,18.7,647.28,77.9374
85691.3,64222.1,79.9,781.2,77.9404
59514.7,47557.4,28.05,605.43,77.9435
57346.9,87372.6,5.1,959.76,77.9455
86856.6,69593.8,14.45,868.62,77.9475
53714.5,59079.2,-1.7,791.43,77.9536
47009,41479.9,39.1,544.05,77.9546
54495,68606.1,30.6,1014.63,77.9597
53590.4,54240.4,-19.55,830.49,77.9617
53686.8,62794.5,10.2,886.29,77.9688
65217.7,51299.7,53.55,690.06,77.9698
69670.9,54358.5,40.8,856.53,77.9709
56552.2,44801.8,5.95,390.6,77.9769
62930.6,42197.8,28.9,558.93,77.979
56488.2,56326.4,34,664.02,77.982
44091.5,45682.5,56.95,588.69,77.9861
56265.4,56822.1,56.95,690.06,77.9901
43299.1,55340.6,38.25,685.41,77.9922
46681.9,39757.5,23.8,667.74,77.9922
61202.1,48978.4,11.9,850.02,77.9982
49973,44781.4,29.75,463.14,77.9982
38216.2,35494.4,-0.85,416.64,78.0084
68109.9,83345.7,50.15,977.43,78.0145
77413.7,69939.7,-4.25,825.84,78.0155
67660.3,51987,37.4,835.14,78.0206
62587,71114.3,47.6,701.22,78.0216
66314.2,62589,47.6,897.45,78.0266
43717.8,45902,14.45,600.78,78.0277
46090.2,59257.7,-14.45,997.89,78.0358
87070.6,69033,0.85,1039.74,78.0388
72404.3,65397.6,75.65,856.53,78.0408
56914.8,46698.1,51,575.67,78.0408
55134.9,39936.1,40.8,717.96,78.0419
46899.9,56471.5,0,776.55,78.0429
52436.2,41040,-16.15,527.31,78.0439
47920.6,38170,0,553.35,78.0439
64227.8,50866.4,58.65,770.97,78.0469
78973.1,69834.6,59.5,724.47,78.0479
65142.6,70335.9,56.95,767.25,78.0479
57184.9,43118.5,-3.4,580.32,78.051
32523.5,43533.3,22.95,588.69,78.051
74293.2,72164.3,10.2,701.22,78.053
51488.2,45456.5,15.3,640.77,78.055
78606.6,68608,28.9,983.01,78.0601
48953.9,43072,45.05,677.97,78.0642
42838.5,74057.8,22.1,857.46,78.0642
26326,52630.6,43.35,995.1,78.0672
47677.3,54523.1,3.4,692.85,78.0692
31895.5,45787.6,-1.7,532.89,78.0713
31801.5,47259.8,11.9,642.63,78.0733
47818.7,64494.6,-25.5,478.02,78.0733
65916,61261,25.5,822.12,78.0763
73411.5,50069.3,33.15,627.75,78.0774
63647.9,40282,3.4,576.6,78.0855
70059.6,57007.1,25.5,695.64,78.0855
59649.7,45147.8,31.45,735.63,78.0875
61206.8,60110.6,24.65,756.09,78.0916
37954,41744,21.25,513.36,78.0997
76060.4,73658.8,6.8,994.17,78.1027
55991.2,39137.2,15.3,663.09,78.1058
54443.6,43917.4,19.55,595.2,78.1088
52855.7,52843.5,10.2,727.26,78.1088
71803.9,68101.1,36.55,619.38,78.1149
68192.8,58001.3,2.55,637.05,78.1179
81645.7,53532.7,27.2,880.71,78.122
54327.5,48895.7,-4.25,510.57,78.122
57912.5,47304.4,48.45,1311.3,78.123
101230,59176.8,39.95,865.83,78.1271
54445.2,49994,34,522.66,78.1281
57211,43946.2,11.9,566.37,78.1321
50437.6,33286.6,35.7,475.23,78.1342
97328,64041.7,42.5,797.01,78.1362
78183.9,61995.7,21.25,876.06,78.1382
72388.5,65751.9,58.65,796.08,78.1392
63631.3,50266.5,5.95,496.62,78.1392
46327.2,46571.6,-7.65,679.83,78.1433
36807.7,61217.2,36.55,809.1,78.1453
51729.2,50867.3,32.3,848.16,78.1463
26545.6,45723.4,17.85,640.77,78.1524
54633.2,67737.5,-18.7,842.58,78.1555
52636.1,51517.4,11.05,714.24,78.1555
59062,56838.8,53.55,684.48,78.1565
63073.6,58891.3,34,845.37,78.1605
35316.2,40087.6,6.8,555.21,78.1605
67496.8,82378.5,102,896.52,78.1626
71345.7,70878.1,-9.35,865.83,78.1636
41438.7,45330.1,56.1,653.79,78.1656
60208.3,45806.2,79.05,551.49,78.1656
59740.6,68193.2,21.25,903.03,78.1686
78915.5,77593.6,11.05,1003.47,78.1686
59179.7,37817.5,11.9,625.89,78.1697
63613.2,74357.2,-30.6,831.42,78.1707
65755.6,76568.8,-8.5,895.59,78.1707
66167.2,70231.7,25.5,996.96,78.1717
41633.8,72965,79.05,879.78,78.1798
47987.8,54283.2,51,818.4,78.1849
55018.8,42467.5,26.35,655.65,78.1889
39211.7,42281.5,10.2,625.89,78.191
64964.1,72282.4,36.55,760.74,78.192
48096,43810.4,54.4,580.32,78.193
43818.1,53595.9,20.4,504.06,78.1991
57756.1,39588.2,-12.75,678.9,78.2031
46884.1,37916.1,-19.55,495.69,78.2042
75259.4,61944.5,51,875.13,78.2092
70782.4,88337.9,18.7,1344.78,78.2102
63147.9,50929.6,52.7,734.7,78.2437
68021.4,58746.2,4.25,736.56,78.2569
39786.8,49595,17.85,688.2,78.262
59012.2,45995.9,24.65,672.39,78.265
50529.2,69130.6,-4.25,968.13,78.2681
62831.1,47603,-1.7,781.2,78.2823
47839.2,50745.4,13.6,669.6,78.2894
82684.6,66533.1,7.65,1003.47,78.2924
52508.9,46476.8,16.15,614.73,78.2944
68431.4,67441.7,0.85,1252.71,78.2975
93791.2,77565.7,41.65,1132.74,78.3025
40508,41825.8,8.5,531.96,78.3025
48153.7,43026.4,42.5,620.31,78.3076
50645.3,74454.9,61.2,979.29,78.3086
69348.6,63480.9,41.65,818.4,78.3096
52625.1,46122.4,37.4,459.42,78.3117
69031.8,59552.6,45.05,675.18,78.3147
57927.5,77469,60.35,817.47,78.3178
24020.7,37503.2,37.4,440.82,78.3178
66172,66450.4,62.9,880.71,78.3218
78285.8,73893.1,15.3,863.04,78.3228
74857.2,59360,18.7,866.76,78.3249
48814.1,45705.8,62.05,684.48,78.3259
26648.3,40540.6,13.6,487.32,78.3309
62071.1,60319.8,14.45,710.52,78.335
67245.6,56308.7,47.6,752.37,78.3472
57226,50685,31.45,686.34,78.3472
77876.6,87831.1,14.45,849.09,78.3512
55567,74285.6,15.3,886.29,78.3533
79160.4,59273.6,34.85,754.23,78.3614
68785.3,71411,57.8,896.52,78.3675
35374.6,44921.8,23.8,485.46,78.3695
39007.8,46791.1,5.1,572.88,78.3695
37360.7,55669.8,67.15,789.57,78.3715
87208.9,73402.1,0.85,1093.68,78.3786
66965.1,65399.5,53.55,797.01,78.3796
49482.4,58239.4,17,577.53,78.3847
56384.7,51070,39.95,600.78,78.3928
70997.3,59100.6,51,917.91,78.3949
60655.4,87272.1,39.95,1454.52,78.3959
41813.9,43484.9,9.35,513.36,78.4009
49242.3,46670.2,31.45,613.8,78.404
75176.4,59382.4,14.45,778.41,78.406
51922,49208.2,22.95,475.23,78.408
88701.2,76599.5,44.2,1381.05,78.4111
59519.4,57833.9,39.1,655.65,78.4121
65327.5,55405.7,31.45,571.95,78.4131
64554.9,74574.8,46.75,973.71,78.4141
44488.9,41161.8,36.55,508.71,78.4202
67651.6,57164.3,20.4,681.69,78.4253
66427.1,66787,40.8,844.44,78.4304
56721.2,55600.1,32.3,928.14,78.4304
70416.6,68181.1,62.05,774.69,78.4334
45077.4,53340.2,13.6,580.32,78.4385
55864.9,67162.7,23.8,1437.78,78.4425
58340.7,60927.1,11.9,815.61,78.4466
36197.8,61909.2,47.6,626.82,78.4527
61547.3,53020.2,2.55,650.07,78.4557
50193.4,38353.2,73.1,724.47,78.4588
58595.1,58831.8,40.8,780.27,78.4648
44055.1,47494.2,0.85,628.68,78.4669
44970,40383.4,-8.5,419.43,78.4801
42060.4,50139.1,5.1,584.04,78.4861
69195.3,54464.5,-12.75,1005.33,78.4922
57960.7,51696.8,21.25,696.57,78.4953
40033.2,43351.9,39.1,490.11,78.4963
50955,38226.7,-5.1,426.87,78.4993
92009.7,78963.5,50.15,1088.1,78.5003
60265.9,65540.8,-33.15,891.87,78.5024
58804.4,61229.3,67.15,689.13,78.5044
62965.4,56396.1,39.1,803.52,78.5054
77021.8,73819.7,8.5,1049.97,78.5085
54956.4,44554.4,37.4,725.4,78.5186
54969.8,68242.5,20.4,916.05,78.5216
59090.4,48102.4,33.15,637.98,78.5227
47157.5,50887.7,60.35,547.77,78.5237
77548.8,65760.3,-3.4,1005.33,78.5257
32826.9,42815.3,28.05,618.45,78.5267
40895.9,52556.2,67.15,866.76,78.5318
58233.3,61015.4,2.55,840.72,78.5358
60381.3,41415.7,41.65,546.84,78.547
76838.6,77226.3,18.7,1138.32,78.547
49724.2,40863.3,1.7,519.87,78.5561
63768.8,61884.1,22.95,823.98,78.5602
53377.1,58922,3.4,1116.93,78.5612
46838.3,42902.8,-2.55,611.94,78.5622
69509.7,57821.8,44.2,880.71,78.5632
48539.2,79991.2,-7.65,878.85,78.5653
89590.7,67134.8,7.65,982.08,78.5703
63365.9,80897.9,0,698.43,78.5734
54684.6,59002,44.2,638.91,78.5764
65927.1,59249.4,59.5,692.85,78.5825
65084.9,64319.7,11.9,1012.77,78.5835
47304.4,36965.6,45.9,531.03,78.5866
53400.1,44758.1,5.95,664.95,78.5906
64580.9,62321.2,43.35,584.97,78.5927
49602.5,80311.1,69.7,979.29,78.5937
41589.6,57833.9,21.25,649.14,78.5987
76294.2,50378.1,38.25,911.4,78.6018
61537.1,59268,28.9,638.91,78.6028
45368.1,49042.6,56.1,600.78,78.6068
67422.6,47807.6,17,676.11,78.6068
66454.8,34104,35.7,446.4,78.6079
40434.6,55898.6,26.35,976.5,78.6079
66494.3,75878.7,68.85,1055.55,78.6109
63838.3,38030.5,-2.55,615.66,78.6109
56007.1,62236.5,11.9,924.42,78.614
52794.9,54182.7,-10.2,495.69,78.616
58864.5,45305.9,-5.1,653.79,78.616
69798.1,81569.4,45.9,883.5,78.617
50209.2,64380.2,3.4,726.33,78.6221
43125.3,56370.1,1.7,624.96,78.6231
65024.1,66085.8,61.2,1036.02,78.6241
46147.1,46235.9,43.35,399.9,78.6261
40569.7,38001.7,-5.95,451.05,78.6271
83955.7,64412.7,42.5,985.8,78.6292
84166.6,66277.4,32.3,983.94,78.6332
76378,71605.4,39.95,1152.27,78.6332
48835.4,48248.4,22.95,643.56,78.6352
56596.4,53198.8,46.75,718.89,78.6363
67691.9,70845.5,37.4,785.85,78.6413
62412.4,42085.3,-3.4,553.35,78.6423
40249.7,36511.8,-28.05,569.16,78.6423
80426,78257.6,0,790.5,78.6464
54227.2,52272.5,28.05,713.31,78.6495
40422.7,40057.9,-6.8,602.64,78.6515
40916.5,52878.9,8.5,695.64,78.6525
44900.4,43731.4,-5.95,677.04,78.6545
69177.9,75341.2,28.9,1007.19,78.6545
44530.7,39384.6,-10.2,597.06,78.6566
54827.6,59207.5,56.1,556.14,78.6606
85797.2,78200.9,37.4,890.94,78.6616
62198.3,71796.9,9.35,839.79,78.6657
63665.3,64116.1,12.75,1291.77,78.6697
39570.3,49055.6,5.1,444.54,78.6728
41020.8,52917.9,30.6,726.33,78.6758
42806.2,53709.4,-8.5,696.57,78.6768
90876.9,82115.3,1.7,1121.58,78.6768
71860,59402.8,50.15,630.54,78.6779
34312.1,51439.2,40.8,585.9,78.6829
39665.9,43604,39.1,649.14,78.6921
50571.1,55852.1,23.8,894.66,78.6951
69283.8,66758.2,52.7,784.92,78.6951
45929,39420.8,18.7,465.93,78.7002
32341,49656.4,39.1,604.5,78.7073
62259.9,79965.1,90.95,917.91,78.7093
71737.5,50806.8,15.3,677.97,78.7164
50876,37027,39.95,496.62,78.7174
81378.7,76780.8,25.5,1098.33,78.7235
49933.5,63005.6,17,796.08,78.7265
51181.7,51695.9,0,841.65,78.7286
55100.9,56314.3,-12.75,768.18,78.7357
65837,47085.9,29.75,506.85,78.7367
76460.9,64841.5,44.2,782.13,78.7407
75291,48936.6,0.85,769.11,78.7438
39995.3,64302.1,18.7,723.54,78.7468
39807.3,53089.1,28.9,611.01,78.7509
49969.9,43116.7,7.65,524.52,78.7509
40403,39432,3.4,652.86,78.7539
65224.8,56513.3,4.25,685.41,78.756
71013.1,59268,17.85,898.38,78.757
54480,52740.3,40.8,688.2,78.761
31157.6,35710.1,14.45,451.98,78.7631
61338,55835.3,21.25,692.85,78.7641
30469.5,43013.4,46.75,453.84,78.7651
62436.9,55022.5,9.35,710.52,78.7661
33877.6,50045.2,-20.4,629.61,78.7681
43749.4,47430,-30.6,1261.08,78.7712
58784.7,59108.9,6.8,839.79,78.7712
51982.8,48961.7,28.9,691.92,78.7722
39372,49991.2,86.7,651.93,78.7762
50017.3,55530.3,73.95,889.08,78.7762
62026.9,40674.5,39.95,626.82,78.7773
41918.2,58600.2,36.55,510.57,78.7783
56132.7,58796.5,22.1,676.11,78.7813
73684.9,85135.9,24.65,980.22,78.7813
48754.9,73244,12.75,987.66,78.7833
64963.3,52036.3,48.45,674.25,78.7854
63384.9,65542.7,4.25,614.73,78.7986
66025,46209.8,37.4,771.9,78.8006
73782.1,83589.3,40.8,1293.63,78.8026
65555,55016.9,49.3,582.18,78.8046
39748.9,52468.7,68,628.68,78.8046
61916.2,76446,-2.55,941.16,78.8087
55913.8,72652.5,17,1270.38,78.8118
67248.8,68680.5,43.35,954.18,78.8128
47738.1,38257.4,18.7,706.8,78.8128
69120.3,58108.3,-11.9,777.48,78.8148
58652,69876.5,-22.1,793.29,78.8168
64578.6,82096.7,23.8,1062.06,78.8178
48916.8,49837.8,20.4,621.24,78.8209
96762.4,80116.7,60.35,1118.79,78.8239
66340.2,54116.7,25.5,807.24,78.826
57147,49720.6,55.25,672.39,78.827
55867.2,37201.9,68.85,458.49,78.827
57318.5,73034.8,17,995.1,78.829
76335.3,50751,47.6,687.27,78.832
53710.5,49653.6,5.1,539.4,78.8361
46094.9,42645.1,16.15,525.45,78.8381
94126.9,73771.3,92.65,985.8,78.8391
43345.7,46215.4,32.3,683.55,78.8412
44739.3,54353.9,8.5,1228.53,78.8422
79074.3,69752.8,28.05,825.84,78.8442
